song_id,fold,arousal_label,valence_label,proxy_oof,proxy_insample,aux_oof,aux_insample,human_calm_ref,human_tense_ref,arousal_lowest_quartile,arousal_lowest_decile,arousal_highest_decile,tense_low_valence_ref
1149,1,2.6,4.0,3.9596171786759395,2.638597108934707,3.5794093583351545,3.5486136350787714,False,False,True,True,False,False
1150,0,2.3,4.1,3.384912118459232,2.297432549246982,3.6091120773406473,3.5181277976301466,False,False,True,True,False,False
1151,3,5.6,5.0,5.689019754830751,5.578835480035269,5.298728241731179,5.318610981527629,False,False,False,False,False,False
1152,3,5.6,6.1,4.61464676844781,5.581004132451232,4.58771596977967,4.626898609632491,False,False,False,False,False,False
1153,4,2.5,3.9,3.398000861742335,2.5001808126912484,3.778292096846071,3.731279275727274,False,False,True,True,False,False
1154,4,4.4,3.9,3.694902807491314,4.391009987020191,3.374137153464373,3.430435095361491,False,False,False,False,False,False
1155,1,4.3,4.2,3.8008643477897754,4.284134588411759,4.044490577951,3.991126234639886,False,False,False,False,False,False
1156,2,5.6,7.0,5.436197785756403,5.5466549955366835,5.779256440765847,5.826839238148732,False,False,False,False,False,False
1157,1,6.1,6.9,5.413805215974486,6.082589849804673,5.736389612027562,5.757342373444813,False,True,False,False,False,False
1158,1,6.2,6.2,5.958703862476057,6.202300908908016,5.995755307491184,6.047511173073801,False,True,False,False,False,False
1159,3,6.0,5.8,5.6917244132944536,5.995736312654614,6.135951919608543,6.078235139427625,False,True,False,False,False,False
1160,1,5.4,6.4,5.788792825125812,5.463954605796081,5.866238028986916,5.906654979033089,False,False,False,False,False,False
1161,1,2.5,4.1,4.161936535979619,2.517296349950687,3.6690783457583667,3.614637278210588,False,False,True,True,False,False
1162,1,3.8,3.6,2.7024478426980623,3.7887052558426504,3.7281445964218656,3.686126810153647,False,False,True,False,False,False
1163,1,5.3,6.2,4.740175134943461,5.270415320893711,4.758950423123136,4.808207949264889,False,False,False,False,False,False
1164,2,3.1,3.6,3.232230698243629,3.102442476277197,3.698976113978751,3.724538279186865,False,False,True,False,False,False
1165,3,2.8,3.5,3.5194808604564125,2.804972107078922,4.1005814157689535,4.1149187492207835,False,False,True,True,False,False
1166,1,3.3,4.6,3.6769368423295345,3.3001065215474914,4.046172195539975,4.064192290562827,False,False,True,False,False,False
1167,2,2.8,3.6,2.371262993341526,2.7834596394388664,2.8865163593797365,3.001633008207401,False,False,True,True,False,False
1168,3,3.3,4.4,3.6470753657213013,3.321667775146428,3.430434076208072,3.4720727210784745,False,False,True,False,False,False
1169,3,2.8,3.9,3.1305366028653596,2.819996915506218,3.092884315424504,3.0735325719126654,False,False,True,True,False,False
1170,4,2.1,3.1,3.3100489833531186,2.1047784618507817,3.5654645756579906,3.523599644807142,False,False,True,True,False,False
1171,0,1.9,3.6,2.957996340345768,1.920773038806618,3.355827243123095,3.3608502644109914,False,False,True,True,False,False
1172,1,2.5,3.9,2.75925945895203,2.496671607641037,3.4624264141984016,3.4372425347636817,False,False,True,True,False,False
1173,1,4.0,4.3,3.760126395482408,4.010569530284112,3.179972179674908,3.1539305865464407,False,False,False,False,False,False
1174,1,3.3,3.6,3.959779081959093,3.308898986519324,3.9113715577197046,3.8715994711747235,False,False,True,False,False,False
1175,2,3.4,3.7,4.230207802450899,3.409096414391956,4.075928696596503,4.0655233885336495,False,False,True,False,False,False
1176,3,2.7,4.9,3.181744285537955,2.7199376862585565,3.671126269340263,3.7312301144100237,True,False,True,True,False,False
1177,3,3.3,5.2,4.137520368188611,3.3197265211209896,4.021542458805275,3.9914384279096238,True,False,True,False,False,False
1178,2,4.5,4.9,4.011666613176373,4.480436426024516,4.033429343490514,3.8882688768893416,False,False,False,False,False,False
1179,2,4.1,3.4,4.731756167428353,4.099098251784935,3.857783341084234,3.8904753407489365,False,False,False,False,False,False
1180,0,2.6,3.3,3.340300150474772,2.6055513845288303,4.114726323856822,4.07226862502887,False,False,True,True,False,False
1181,3,4.4,3.7,4.916840189471184,4.408299628611613,4.532598938974899,4.53100097572816,False,False,False,False,False,False
1182,1,2.2,2.7,3.590182671509617,2.202507680880775,3.4697137157380205,3.3733149201579495,False,False,True,True,False,False
1183,1,3.2,3.7,3.4055949401931365,3.226404163323527,2.8163988477679736,2.807120812439738,False,False,True,False,False,False
1184,3,2.3,4.2,2.539832235522717,2.29314887182249,2.9472580255885585,2.9399411938445708,False,False,True,True,False,False
1185,4,4.8,6.2,4.042754300242488,4.775032264937272,4.409569608969895,4.414211012951273,False,False,False,False,False,False
1186,4,1.9,3.7,3.388053838452217,1.890908442924784,3.5325316735000625,3.486939359526792,False,False,True,True,False,False
1187,0,4.1,4.4,5.15388132463174,4.103743203984677,3.7443373791766748,3.7928956466236645,False,False,False,False,False,False
1188,1,3.3,4.7,4.8514627185148225,3.317238278892025,4.548242441718105,4.5746222613367875,False,False,True,False,False,False
1189,0,3.2,4.8,3.6214278250300334,3.216506087266419,3.814086422906276,3.842793657305824,False,False,True,False,False,False
1190,3,2.2,3.5,3.4768916943155106,2.2184708336188654,3.6736338826662704,3.5792903130144156,False,False,True,True,False,False
1191,3,2.6,4.4,2.831604487037072,2.608988022026147,3.3208349087771736,3.3238192949551912,False,False,True,True,False,False
1192,3,2.9,3.7,3.0379212531430513,2.8976238355891404,3.777956936698475,3.8109435977946133,False,False,True,True,False,False
1193,0,3.9,4.4,4.952175727415226,3.920773090225026,4.697693495913896,4.668398380783578,False,False,False,False,False,False
1194,0,2.5,3.4,2.738214907148682,2.496783756170001,3.4486202865259985,3.4252160794564244,False,False,True,True,False,False
1195,2,4.0,4.2,4.213357717755586,4.005800695815822,4.2704199143315815,4.29931376426979,False,False,False,False,False,False
1196,0,2.7,3.8,2.626569927344139,2.6818610976403976,3.0186264032648316,2.995702327793282,False,False,True,True,False,False
1197,2,2.8,3.9,3.249728311658701,2.7988965365230216,3.0754935263832945,2.932813393208975,False,False,True,True,False,False
1198,2,1.8,3.5,3.059372663635959,1.8159895255434582,2.85104253697065,2.882370457080967,False,False,True,True,False,False
1199,1,3.5,4.5,3.9855316828498637,3.4863063058890797,4.216597661169266,4.180373551320519,False,False,True,False,False,False
1200,0,3.6,3.2,3.6793345846783763,3.590182611387281,3.500309668886918,3.5198887090337085,False,False,True,False,False,False
1201,2,5.5,6.0,5.990821798853807,5.527811617624553,5.540415446400917,5.550739051015947,False,False,False,False,False,False
1202,3,2.7,4.1,3.2165062085322655,2.7036367917811512,3.6497518320173237,3.6560665827719534,False,False,True,True,False,False
1203,0,3.4,4.0,4.469197973242742,3.4342960900354487,4.7371823443202645,4.674427344310638,False,False,True,False,False,False
1204,3,5.5,6.6,6.180345791660373,5.504112318582805,6.009409843514217,6.024314961254641,False,False,False,False,False,False
1205,1,5.7,6.0,5.789171288570405,5.70517652057658,5.341641176808061,5.386865038224702,False,False,False,False,False,False
1206,1,5.8,5.1,6.154110940560456,5.800979472561683,5.581644363464285,5.570860461528671,False,True,False,False,False,False
1207,1,3.4,4.7,4.785928060920534,3.466200924370511,4.343373673152,4.286273913622639,False,False,True,False,False,False
1208,4,4.6,6.2,4.7055692518321965,4.5900218318101444,5.141856549081274,5.06765185611377,False,False,False,False,False,False
1209,2,2.7,4.4,3.574158241057124,2.7314858784693485,4.662320400806838,4.610901312738409,False,False,True,True,False,False
1210,3,2.4,3.8,3.0923771720471467,2.4085668947701504,3.5932753812581555,3.6209089252793234,False,False,True,True,False,False
1211,4,4.7,5.5,5.0369859748177594,4.708159846931213,4.750560157799166,4.759261543359308,False,False,False,False,False,False
1212,4,2.7,3.5,2.519466801387138,2.688054959816957,3.3770704878222886,3.351695343863594,False,False,True,True,False,False
1213,4,2.8,3.1,3.5831956719245657,2.8171376880389793,3.8879808517368346,3.8404957367919987,False,False,True,True,False,False
1214,4,5.3,6.2,5.172944668537955,5.305776524403818,5.559942424363492,5.517365535771354,False,False,False,False,False,False
1215,3,5.6,6.2,5.242875444994864,5.580014037730189,5.001032149404615,4.993294467800907,False,False,False,False,False,False
1216,3,5.3,5.5,5.2075339722128255,5.29260254623124,5.1712461369392715,5.183084378390072,False,False,False,False,False,False
1217,4,2.6,3.9,2.9628812786316585,2.585345162848103,3.7209430167095663,3.623929385850597,False,False,True,True,False,False
1218,3,4.1,3.9,4.135271473634146,4.102183886312556,4.585478397467452,4.674972418533157,False,False,False,False,False,False
1219,1,2.2,4.3,2.9828022712962805,2.2211674639751524,3.8509331893846768,3.8583299074669624,False,False,True,True,False,False
1220,0,2.2,3.6,3.413771045881896,2.2133472376218917,3.756781115967422,3.733328164164776,False,False,True,True,False,False
1221,0,5.3,5.4,4.78236780067203,5.29594723211874,4.631284712112977,4.633111902361093,False,False,False,False,False,False
1222,0,3.2,4.1,3.159543696787301,3.203513238427983,4.584269253212546,4.515341935437634,False,False,True,False,False,False
1223,1,5.6,4.6,5.224943748317595,5.602496291673804,4.728330196272299,4.737169596878087,False,False,False,False,False,False
1224,3,6.8,6.2,6.0821316201983615,6.807484882007802,5.641075131637894,5.564120631566516,False,True,False,False,True,False
1225,2,4.6,3.4,5.305768520956053,4.593243233032398,4.695759305152681,4.6723398537037495,False,False,False,False,False,False
1226,3,3.8,3.9,3.739132014141762,3.7828004806409092,4.600819956841332,4.693528321432248,False,False,True,False,False,False
1227,3,5.7,4.7,6.289557795840916,5.714807258441943,5.636063191655293,5.610642953988403,False,False,False,False,False,False
1228,3,3.3,5.4,4.583882615670866,3.3327156441512003,4.687187520260895,4.663771573013903,True,False,True,False,False,False
1229,4,4.3,5.2,5.023931999586982,4.315538282536355,5.020917673832569,5.040722518249767,False,False,False,False,False,False
1230,1,3.7,5.3,3.8598811797928945,3.6931809332324272,5.298762221869305,5.264135847546807,True,False,True,False,False,False
1231,1,6.5,5.5,5.715528014013365,6.492121670460332,5.386674044849983,5.395298640588893,False,True,False,False,True,False
1232,4,6.3,6.9,5.652948440989814,6.289567126931889,5.514878111565787,5.476663917199658,False,True,False,False,False,False
1233,0,4.8,5.5,5.794591004415241,4.828157342034075,5.399606501865416,5.339741095445922,False,False,False,False,False,False
1234,3,3.0,4.6,3.6537073856343065,2.995566385958767,4.2947482132419195,4.244041522036444,False,False,True,True,False,False
1235,0,5.8,4.9,4.665110313027553,5.777188612925168,5.095598507294154,5.109674985920556,False,True,False,False,False,True
1236,2,4.9,4.5,5.269419044703409,4.89788276846757,4.871808669157428,4.822052630447149,False,False,False,False,False,False
1237,3,3.3,4.1,4.067308216959077,3.3217547212985856,3.889911735635439,3.879614896736262,False,False,True,False,False,False
1238,4,5.1,5.5,5.2858589911098415,5.0920353926401125,5.494358198376177,5.473950667378712,False,False,False,False,False,False
1239,1,6.7,6.3,6.134738515543405,6.660640659096038,5.366973068410107,5.39334760461806,False,True,False,False,True,False
1240,2,2.6,2.7,3.320101638039851,2.605342838620438,4.131154622854457,4.122369439811289,False,False,True,True,False,False
1241,1,3.7,4.1,3.819403771426256,3.7072863193428054,4.402006889832707,4.445407227806107,False,False,True,False,False,False
1242,2,4.3,4.7,3.898111765205077,4.2889454087643415,4.272695940799446,4.276575275429655,False,False,False,False,False,False
1243,1,5.7,5.8,5.978142004872388,5.704375648017478,6.005291575361587,6.029939504303153,False,False,False,False,False,False
1244,1,3.7,4.6,4.040324805727317,3.7034044968802053,4.179870485242924,4.229592687910897,False,False,True,False,False,False
1245,1,5.3,6.4,5.758803984439424,5.310353415483767,5.366750606489594,5.413796809833865,False,False,False,False,False,False
1246,2,3.1,4.5,3.696664978586419,3.1107374067245743,3.35012502187325,3.350893578692556,False,False,True,False,False,False
1247,2,6.3,4.4,6.519584372962337,6.318396294437839,5.612287268638612,5.61424875830067,False,True,False,False,False,True
1248,3,3.0,3.7,3.806618275000172,3.0093715355132664,5.001413123777147,5.227182013218981,False,False,True,True,False,False
1249,3,5.6,5.1,5.720708815541416,5.582828693451202,5.245566896733202,5.225209714092322,False,False,False,False,False,False
1250,1,7.4,7.0,5.747508462421056,7.366620593846587,5.526286304879596,5.542726495921843,False,True,False,False,True,False
1251,0,6.3,6.9,5.849510158249561,6.286946641481016,6.376311093776493,6.309450403941853,False,True,False,False,False,False
1252,4,5.1,5.2,4.317622125040911,5.087102600900158,4.808631663631032,4.823323329279786,False,False,False,False,False,False
1253,3,3.0,4.1,3.355358848531531,2.9978032684427998,3.8461929040776788,3.875112884515416,False,False,True,True,False,False
1254,2,6.2,4.7,6.109932204333014,6.197777091060032,5.483465136763186,5.541319978601807,False,True,False,False,False,True
1255,0,2.0,3.4,3.2122055325004437,2.040236077725649,4.3842839257677815,4.369601025258276,False,False,True,True,False,False
1256,0,5.5,5.7,5.398535671390063,5.498113516800547,5.47224006684797,5.407294031456301,False,False,False,False,False,False
1257,1,3.8,5.0,4.289054302716945,3.797451946882985,4.804462412244347,4.869317883221261,True,False,True,False,False,False
1258,2,5.6,5.7,5.973859501303808,5.592051553215657,5.242056816732446,5.270262652307805,False,False,False,False,False,False
1259,3,2.8,3.6,3.24686692596805,2.8126240913961333,4.231470268980974,4.162658752405264,False,False,True,True,False,False
1260,3,6.5,7.2,6.082234590259235,6.485722438165618,6.163311421270576,6.158779113624618,False,True,False,False,True,False
1261,1,3.1,3.8,3.6947091231882037,3.131432989641511,4.124145752927378,4.140075839315131,False,False,True,False,False,False
1262,0,4.8,4.5,4.678586960240428,4.790801280801668,4.597168871366976,4.573711525659624,False,False,False,False,False,False
1263,2,5.1,5.8,5.894316301185093,5.135484834170806,5.490006683570114,5.510974919975037,False,False,False,False,False,False
1264,1,3.6,4.6,4.930373084977809,3.631982459447051,4.462520111498543,4.474039807516247,False,False,True,False,False,False
1265,3,5.5,5.8,5.449646501635144,5.505407683977501,4.718405187965658,4.715050088318256,False,False,False,False,False,False
1266,1,5.1,5.6,4.645324872660861,5.09836880615132,5.07890862615875,5.093218595528024,False,False,False,False,False,False
1267,2,3.7,4.5,4.338305261552851,3.7022768873869163,4.578955079837308,4.7142839299793735,False,False,True,False,False,False
1268,3,3.7,5.3,4.169120035241563,3.708680421652512,4.469571699428679,4.465231992552553,True,False,True,False,False,False
1269,4,4.4,3.5,3.7864554723579213,4.406248606135984,4.471405645666161,4.535694517668327,False,False,False,False,False,False
1270,1,5.3,4.6,5.449322454321095,5.307467087344957,5.2276607914350945,5.263857186818302,False,False,False,False,False,False
1271,4,4.7,4.6,5.780468739781694,4.702587394591624,5.067202598589239,5.06963433126023,False,False,False,False,False,False
1272,3,3.2,4.0,4.102750005107703,3.223543219489968,4.387158457548961,4.383462299024347,False,False,True,False,False,False
1273,4,5.6,4.8,4.0234532081053,5.556821462633577,5.061158257505087,5.032135627785309,False,False,False,False,False,False
1274,4,5.4,6.0,6.174244801895983,5.392320583002781,5.847210801574428,5.835788486908011,False,False,False,False,False,False
1275,1,2.8,3.5,3.6050287373231025,2.8240201254828317,3.806839086290465,3.8153827167277177,False,False,True,True,False,False
1276,3,5.5,4.8,5.064949813696048,5.502969099518394,4.844519794830053,4.947196651483614,False,False,False,False,False,False
1277,4,2.2,2.9,3.0786657445844563,2.204445986314937,3.07713926897924,3.041480793355453,False,False,True,True,False,False
1278,4,4.1,5.1,4.25926902739236,4.111893414531385,4.616335471285195,4.65876977078321,False,False,False,False,False,False
1279,2,4.2,5.6,3.4859510370395785,4.153428567844286,4.532990489048751,4.596367021125312,False,False,False,False,False,False
1280,1,5.4,5.9,5.418737597568867,5.413313734583351,5.113501219992637,5.157416138944662,False,False,False,False,False,False
1281,3,4.5,5.4,4.140527573967309,4.50453434684073,4.606784180676312,4.532839709459075,False,False,False,False,False,False
1282,4,6.4,6.8,6.355102180738904,6.387137419990331,5.8153787294704005,5.798727336045331,False,True,False,False,False,False
1283,0,5.2,3.3,5.345268123906581,5.220414084473997,5.075923291287565,5.058418959961229,False,False,False,False,False,False
1284,2,6.6,6.3,6.0423489955963765,6.5957690398411755,5.017504287481125,5.06667903351653,False,True,False,False,True,False
1285,4,4.9,5.1,5.154836541901138,4.913267071577509,5.03061218723576,5.058071814696769,False,False,False,False,False,False
1286,2,3.0,3.8,3.679570579384141,2.9787934483336977,4.296927652120341,4.201609068465862,False,False,True,True,False,False
1287,1,4.3,4.5,3.3939739301814753,4.281478421452951,4.657261633458594,4.6728834666586625,False,False,False,False,False,False
1288,3,3.4,5.2,4.984000529139148,3.414840286775155,4.866961091709841,4.88483640570124,True,False,True,False,False,False
1289,3,4.4,5.0,4.672122681290563,4.395646043476067,4.933612333415067,4.8919800057072,False,False,False,False,False,False
1290,2,6.6,6.6,5.789175488403215,6.591328192399248,5.651541276390133,5.590583678671846,False,True,False,False,True,False
1291,2,2.5,3.6,3.337733072007942,2.5176724204268695,4.265640984070435,4.21539258444293,False,False,True,True,False,False
1292,3,5.2,5.6,5.308204061953687,5.181157055804227,4.784212735387431,4.785798043975998,False,False,False,False,False,False
1293,0,5.1,5.7,5.159184611126984,5.1131754959715385,4.984316376292651,4.973817286654548,False,False,False,False,False,False
1294,2,5.5,5.9,5.279603013305833,5.4701495983061825,5.017348718902418,5.07476961341291,False,False,False,False,False,False
1295,4,6.4,6.9,6.129927931500824,6.409265575270495,6.0141640993234775,6.022355121270609,False,True,False,False,False,False
1296,3,5.9,5.0,5.062931076006851,5.886064176993043,5.2526744590430425,5.224076107370555,False,True,False,False,False,False
1297,0,3.7,4.8,4.802037008798421,3.7289963686206575,4.786047804136976,4.751562188796506,False,False,True,False,False,False
1298,2,5.6,6.9,4.94063306722865,5.565621409885681,5.007410961878895,5.021169986839033,False,False,False,False,False,False
1299,3,4.7,4.5,4.846931233912804,4.699892473470365,5.082783513236355,5.037592909570256,False,False,False,False,False,False
1300,2,4.5,6.0,5.344121908082089,4.524308041109449,4.9017959729770455,4.927894643774407,False,False,False,False,False,False
1301,4,2.8,4.4,3.205684679791484,2.7957166453445423,2.8751541969469914,2.942063096343154,False,False,True,True,False,False
1302,4,3.8,4.4,3.4564755190895187,3.787119302822576,3.766203220378731,3.7112216305181533,False,False,True,False,False,False
1303,2,6.5,6.1,5.337620235941734,6.445010889075499,5.155949798481003,5.116614189508592,False,True,False,False,True,False
1304,0,6.3,5.2,6.110727387548671,6.312583055682912,5.458284781272034,5.484804068538639,False,True,False,False,False,False
1305,3,6.2,4.7,4.6011920451613015,6.205465566093862,5.34117402422118,5.222926354675196,False,True,False,False,False,True
1306,1,5.3,5.3,5.392885580615808,5.2996412462627775,5.700103312541182,5.667903860076169,False,False,False,False,False,False
1307,1,5.4,5.1,4.434026957729044,5.375300377701383,4.814811394902498,4.830221234071243,False,False,False,False,False,False
1308,4,5.3,5.8,5.5652669630177245,5.301399455306799,5.037618683877692,5.102969220255102,False,False,False,False,False,False
1309,1,7.4,6.5,6.09893097674159,7.369596426631677,6.848254207167028,6.795831435378135,False,True,False,False,True,False
1310,1,4.4,5.1,4.992484302577738,4.414412244686997,5.022698154169614,5.031496048442613,False,False,False,False,False,False
1311,1,3.5,4.1,2.9280163718858194,3.49679896247759,4.153264475743795,4.144435719431723,False,False,True,False,False,False
1312,1,4.0,5.3,5.82302998085099,4.011224456904776,5.344061277362783,5.384624418441499,False,False,False,False,False,False
1313,4,3.0,4.2,3.928117210255924,3.0202485339049208,4.654239594147616,4.633266788213836,False,False,True,True,False,False
1314,2,4.1,4.1,6.103912799458348,4.150911602274163,4.976036966795884,4.9709255353697595,False,False,False,False,False,False
1315,1,6.4,7.0,5.871176659702031,6.4081144840716115,6.2275930771283745,6.284106398272975,False,True,False,False,False,False
1316,4,4.0,5.2,4.500518608848415,4.014124232471272,4.434216847706253,4.444256833077182,False,False,False,False,False,False
1317,4,6.2,5.3,6.316828672853899,6.184887498879021,5.358029105546716,5.3775808477832125,False,True,False,False,False,False
1318,1,4.3,4.8,4.508046635319291,4.29396702851701,4.262053883926389,4.245911982659811,False,False,False,False,False,False
1319,3,5.6,6.5,5.940883700882735,5.6210799686061,5.2442671173249975,5.233435038483836,False,False,False,False,False,False
1320,2,6.5,3.8,5.968838301650916,6.479129231253767,5.7222930943093795,5.823359396635763,False,True,False,False,True,True
1321,4,5.7,4.5,4.707976204214519,5.689903051604722,5.271968913375897,5.169105311663553,False,False,False,False,False,False
1322,3,5.5,6.5,5.796025178854191,5.5218558377562035,5.799144880177309,5.74585422339702,False,False,False,False,False,False
1323,3,5.0,5.5,5.412440401965307,5.003926078493555,5.530570119910491,5.494134251958851,False,False,False,False,False,False
1324,2,6.7,6.1,6.124582504436413,6.703129005286412,6.098421926012588,6.078641357870064,False,True,False,False,True,False
1325,1,5.8,5.9,4.896571204805972,5.7818971643260255,5.218669417719683,5.2155902900098035,False,True,False,False,False,False
1326,3,5.0,6.1,4.552503186117805,5.0005579432929235,5.018770459745802,4.989877229801157,False,False,False,False,False,False
1327,3,2.8,5.5,5.027346209655972,2.8718806519588265,4.545273463214581,4.517664489756183,True,False,True,True,False,False
1328,4,2.7,4.4,3.425362933358808,2.704428952163935,3.8574936845483956,3.7928192389312483,False,False,True,True,False,False
1329,3,4.2,5.3,5.702063955128534,4.246445889188229,5.4204987559379365,5.3574542439097845,False,False,False,False,False,False
1330,1,7.2,5.7,6.023590451282099,7.178969279410928,6.6789073528625105,6.668199306268081,False,True,False,False,True,False
1331,2,4.4,5.3,4.697068959118013,4.410845233078859,8.397314287565777,7.504762616487604,False,False,False,False,False,False
1332,2,2.3,2.5,3.61582041118757,2.321650043664567,3.8816899798994493,3.953506719439644,False,False,True,True,False,False
1333,4,5.7,4.5,5.278962188224379,5.696329177456462,6.11153464486627,6.0908883073565,False,False,False,False,False,False
1334,3,7.8,3.8,6.135529842013362,7.79028919500461,5.275729079277598,5.3123915956282906,False,True,False,False,True,True
1335,2,5.6,5.4,5.239654760088595,5.599797203326271,4.864795827576731,4.922345595138424,False,False,False,False,False,False
1336,0,2.7,3.6,4.315931767204862,2.715787188502423,4.5234195057733055,4.509310752228796,False,False,True,True,False,False
1337,1,6.5,5.0,6.272463209887336,6.511934361911103,5.1863322778343,5.139817875089959,False,True,False,False,True,False
1338,3,6.4,6.2,5.397337083114209,6.405227856536,6.271999449529147,6.224535540952923,False,True,False,False,False,False
1339,4,6.8,7.2,4.655240264240439,6.77653188474549,5.29531510545692,5.290622974807867,False,True,False,False,True,False
1340,1,5.7,6.4,5.423268726940087,5.701481258439062,4.993608102729659,5.012777023989961,False,False,False,False,False,False
1341,2,3.2,3.5,3.2974070922689007,3.1733733526117316,3.8391861439795774,3.9857998907254393,False,False,True,False,False,False
1342,1,6.4,6.5,6.681024052008382,6.404533338829462,5.49462571247345,5.511741405788577,False,True,False,False,False,False
1343,4,5.4,6.0,4.757454227413796,5.393731962871763,5.18949004803428,5.214558097938255,False,False,False,False,False,False
1344,2,5.5,6.3,4.869176992302447,5.498220315690061,4.741690852630971,4.781885138884828,False,False,False,False,False,False
1345,3,2.9,4.5,5.103408716209683,2.9178204620069277,5.296515546324247,5.259545953209488,False,False,True,True,False,False
1346,2,5.6,6.5,5.527703716291453,5.593430603983491,4.921980204719269,4.889772901155383,False,False,False,False,False,False
1347,0,4.0,4.6,4.479873669233634,3.997477445466969,4.61893434181918,4.566579843222193,False,False,False,False,False,False
1348,0,6.3,5.8,5.850649201987228,6.293196826097069,5.684655742543084,5.634521417177639,False,True,False,False,False,False
1349,3,5.2,5.2,5.2841774482385,5.202594442378939,4.964193045233018,4.949763940285148,False,False,False,False,False,False
1350,3,2.6,4.0,2.6293743187482193,2.600711784051144,3.277968836018437,3.2885732427536225,False,False,True,True,False,False
1351,1,5.9,6.3,6.212091921556868,5.924026690594523,6.250844385777467,6.255524875781989,False,True,False,False,False,False
1352,4,6.4,6.7,6.421146523805844,6.404453575330365,7.177036754078958,7.1072617119720904,False,True,False,False,False,False
1353,2,6.4,5.3,5.525331554612765,6.386368054562666,5.534775678061519,5.555210924295336,False,True,False,False,False,False
1354,3,2.0,4.6,3.940036874915658,2.008008671002953,3.927879812702434,3.9109265117457728,False,False,True,True,False,False
1355,3,3.8,6.3,5.06455618787024,3.806861698323774,5.291604571250973,5.182191407381404,True,False,True,False,False,False
1356,3,5.2,5.2,4.816368558609519,5.1975074046200955,4.725051530503672,4.731880836088968,False,False,False,False,False,False
1357,0,6.0,4.5,5.784281736186823,6.008508265967452,5.772657242785422,5.819486588083083,False,True,False,False,False,True
1358,0,6.0,6.0,6.565560675274425,6.022814934023083,7.2443882514238656,7.220018520800269,False,True,False,False,False,False
1359,1,3.4,3.6,3.682363609885696,3.3959201591719173,4.333781912428557,4.2801233688281135,False,False,True,False,False,False
1360,2,2.9,5.5,4.230281938958661,2.8897421825449103,4.826653905440667,4.922087470176226,True,False,True,True,False,False
1361,4,2.5,4.4,3.226643749805225,2.4997027067597486,3.8899578551898317,3.895797409580417,False,False,True,True,False,False
1362,0,5.4,4.4,5.526480458869568,5.410072128873259,4.933695796455139,4.926602051222346,False,False,False,False,False,False
1363,0,3.6,5.1,5.792627448293699,3.637653352762693,5.633444839688911,5.57832804777412,True,False,True,False,False,False
1364,2,6.2,4.3,5.216287286938597,6.1421714408092924,4.943387422530388,4.950918215695739,False,True,False,False,False,True
1365,1,6.4,6.5,6.363681607162294,6.396467829895252,6.106064627113703,6.112470936933548,False,True,False,False,False,False
1366,4,6.3,5.4,5.7822633528562015,6.281377088536901,5.474485770165503,5.437176255327162,False,True,False,False,False,False
1367,1,7.2,7.1,6.426885084479389,7.190030452153648,5.914777176964617,5.951750421135469,False,True,False,False,True,False
1368,1,3.3,3.4,3.8170135609082276,3.3013328940608506,4.463897477845379,4.386477255392038,False,False,True,False,False,False
1369,3,6.6,6.8,6.363448758995319,6.622437836869556,6.4015522228747495,6.2810371927678705,False,True,False,False,True,False
1370,0,4.1,4.3,4.099226203057827,4.101733759578032,4.203911118480518,4.229648137340043,False,False,False,False,False,False
1371,0,5.4,5.7,5.965050476159081,5.415281376206855,6.884728069815701,6.814033402774131,False,False,False,False,False,False
1372,3,5.2,4.8,5.475800441281391,5.196619797824383,4.536722480136092,4.641420131421207,False,False,False,False,False,False
1373,1,5.7,6.6,6.064238493752871,5.716312160046044,5.920332622215114,5.987637874096588,False,False,False,False,False,False
1374,1,4.1,6.0,3.9975429811958114,4.101608156640512,4.794556612173161,4.725077980881538,False,False,False,False,False,False
1375,0,5.6,5.6,5.650284614008324,5.605199290074742,6.484511797125373,6.471676374757622,False,False,False,False,False,False
1376,3,6.6,7.0,6.028275211360291,6.585576890541947,6.0957154837150505,6.036298863434504,False,True,False,False,True,False
1377,1,3.1,3.7,3.8070682149925905,3.1097184867573526,3.8890702762598672,3.920160487042301,False,False,True,False,False,False
1378,0,5.7,5.5,5.925129132022866,5.687213185897464,4.838351317540971,4.840637045822505,False,False,False,False,False,False
1379,4,5.7,5.8,5.833373672884275,5.724505330199845,5.657144593542354,5.703821123982022,False,False,False,False,False,False
1380,4,4.5,4.1,3.4430306005798768,4.488243939518724,3.730863435092126,3.741385460350963,False,False,False,False,False,False
1381,1,7.1,6.1,6.166844042313213,7.097099444525254,6.640827647211076,6.6230673066001025,False,True,False,False,True,False
1382,0,4.7,4.8,4.912545807834736,4.690288904621426,4.152410558627577,4.149204055722036,False,False,False,False,False,False
1383,4,3.0,5.6,4.919852904873306,3.038907157604255,4.717765734613099,4.651086823431931,True,False,True,True,False,False
1384,3,5.4,5.8,4.875641296449761,5.389832638414251,4.908451837823814,4.8977829199691945,False,False,False,False,False,False
1385,1,6.0,6.0,5.990790923017992,5.998384242684422,5.688028825382119,5.714274087445364,False,True,False,False,False,False
1386,4,5.0,5.9,4.989731316341119,5.005522339975164,5.03071113134451,5.008339776898766,False,False,False,False,False,False
1387,4,4.5,6.1,3.9336464514693494,4.492617655136869,5.337818631222993,5.289136800308719,False,False,False,False,False,False
1388,0,7.8,6.8,6.740501390437251,7.763220604932774,6.159107405935921,6.178596055211292,False,True,False,False,True,False
